system:index,COMID,Cloud_Cover,azimuth,blue,cScore,date,dswe,dswe_sd,green,hillshade,hillshadow,hillshadow_sd,nir,path,pixelCount,qa,red,row,sat,swir1,swir1_sd,swir2,zenith,.geo
1_2_LE07_039037_20130216,10001770,13,146.837814,337,0,2013-02-16T18:12:33Z,1,0,686,200,1,0,284,39,31,68,387,37,7,159,187.07282382856286,166,51.607525,NA
1_2_LE07_039037_20130304,10001770,4,143.73378,NA,0,2013-03-04T18:12:31Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,46.138023,NA
1_2_LE07_039037_20130405,10001770,1,136.181503,442,0,2013-04-05T18:12:24Z,1,0,797,144,1,0,414,39,30,68,485,37,7,291,139.82482691647513,234,34.390049,NA
1_2_LE07_039037_20130421,10001770,0,130.891006,368,0,2013-04-21T18:12:17Z,1,0,659,125,1,0,393,39,30,68,430,37,7,211,96.67884980697691,189,29.260773,NA
1_2_LE07_039037_20130523,10001770,0,117.30146,589,0,2013-05-23T18:12:12Z,1,0,843,100,1,0,682,39,27,68,683,37,7,520,146.88477049193736,437,22.999268,NA
1_2_LE07_039037_20130608,10001770,0,111.77729,NA,0,2013-06-08T18:12:03Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,22.211555,NA
1_2_LE07_039037_20130624,10001770,18,109.580513,NA,0,2013-06-24T18:11:58Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,22.640419,NA
1_2_LE07_039037_20130726,10001770,35,116.532562,NA,1,2013-07-26T18:11:39Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,25.7798,NA
1_2_LE07_039037_20130811,10001770,0,124.063103,NA,NA,2013-08-11T18:11:36Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,28.276161,NA
1_2_LE07_039037_20130827,10001770,3,132.57869,362,0,2013-08-27T18:11:47Z,1,NA,539,133,1,NA,380,39,0,68,445,37,7,398,NA,353,31.512512,NA
1_2_LE07_039037_20130912,10001770,0,140.762695,301,0,2013-09-12T18:11:59Z,1,0,405,148,1,0,382,39,21,68,346,37,7,226,35.62388558944398,169,35.561096,NA
1_2_LE07_039037_20130928,10001770,0,147.748505,259,0,2013-09-28T18:12:09Z,1,0,404,165,1,0,268,39,23,68,276,37,7,172,60.06445812986897,140,40.266563,NA
1_2_LE07_039037_20131014,10001770,0,153.059937,318,0,2013-10-14T18:12:22Z,1,0,488,181,1,0,290,39,27,68,304,37,7,185,70.20377941905117,150,45.342312,NA
1_2_LE07_039037_20131030,10001770,0,156.540939,345,0,2013-10-30T18:12:26Z,1,0,538,196,1,0,320,39,26,68,356,37,7,160,102.4981454587604,121,50.347172,NA
1_2_LE07_039037_20131115,10001770,5,158.240616,457,0,2013-11-15T18:12:33Z,1,0,608,208,1,0,320,39,26,68,393,37,7,186,73.65730058177589,131,54.805611,NA
1_2_LE07_039037_20131217,10001770,25,157.155396,440,0,2013-12-17T18:12:41Z,1,0,607,221,1,0,301,39,30,68,399,37,7,217,140.09637952336797,190,60.154797,NA
1_2_LE07_039037_20140102,10001770,0,155.028214,398,0,2014-01-02T18:12:48Z,1,0,563,222,1,0,262,39,28,68,313,37,7,144,127.53916965355533,114,60.3452,NA
1_2_LE07_039037_20140118,10001770,4,152.348099,477,0,2014-01-18T18:13:01Z,1,0,658,218,1,0,355,39,26,68,372,37,7,240,109.02345575758201,215,58.702053,NA
1_2_LE07_039037_20140203,10001770,12,149.418045,354,0,2014-02-03T18:13:16Z,1,0,591,210,1,0,600,39,2,66,485,37,7,253,113,331,55.372856,NA
1_2_LE07_039037_20140307,10001770,0,143.391235,397,0,2014-03-07T18:13:10Z,1,0,598,180,1,0,449,39,26,68,404,37,7,339,98.29673708068879,272,45.040543,NA
1_2_LE07_039037_20140323,10001770,22,139.96669,NA,NA,2014-03-23T18:13:17Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,39.058201,NA
1_2_LE07_039037_20140408,10001770,0,135.751068,251,0,2014-04-08T18:13:20Z,1,0,289,137,1,0,224,39,3,68,218,37,7,151,16.499158227686085,89,33.282326,NA
1_2_LE07_039037_20140424,10001770,0,130.320633,NA,0,2014-04-24T18:13:33Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,28.280449,NA
1_2_LE07_039037_20140510,10001770,0,123.64444,427,0.19028079491511785,2014-05-10T18:13:38Z,1,0,543,106,1,0,548,39,12,68,458,37,7,363,115.96479350791486,314,24.573433,NA
1_2_LE07_039037_20140526,10001770,0,116.766411,NA,0.9848797250859107,2014-05-26T18:13:44Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,22.454575,NA
1_2_LE07_039037_20140611,10001770,0,111.691216,361,0,2014-06-11T18:13:46Z,1,0,471,95,1,0,471,39,18,68,397,37,7,328,85.98594846446326,246,21.862976,NA
1_2_LE07_039037_20140627,10001770,0,110.199677,301,0,2014-06-27T18:13:50Z,1,0,429,96,1,0,413,39,10,68,333,37,7,333,143.48463332357227,251,22.421783,NA
1_2_LE07_039037_20140713,10001770,18,112.700729,NA,NA,2014-07-13T18:13:53Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,23.76091,NA
1_2_LE07_039037_20140729,10001770,2,118.49118,NA,NA,2014-07-29T18:13:59Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,25.739105,NA
1_2_LE07_039037_20140814,10001770,5,126.328987,NA,NA,2014-08-14T18:14:01Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,28.397976,NA
1_2_LE07_039037_20140830,10001770,0,134.817352,NA,NA,2014-08-30T18:14:00Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,31.848061,NA
1_2_LE07_039037_20140915,10001770,0,142.816254,209,0,2014-09-15T18:14:02Z,1,0,274,150,1,0,259,39,16,68,170,37,7,128,20.544825230456453,100,36.065567,NA
1_2_LE07_039037_20141001,10001770,0,149.501511,227,0,2014-10-01T18:14:14Z,1,0,306,167,1,0,269,39,18,68,186,37,7,172,52.18154444098903,103,40.90823,NA
1_2_LE07_039037_20141017,10001770,9,154.454163,NA,1,2014-10-17T18:14:23Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,46.029385,NA
1_2_LE07_039037_20141102,10001770,6,157.566299,253,0,2014-11-02T18:14:33Z,1,0,319,198,1,0,233,39,23,68,191,37,7,117,52.5772453603138,124,51.002361,NA
1_2_LE07_039037_20141118,10001770,5,158.937988,278,0,2014-11-18T18:14:36Z,1,0,337,210,1,0,237,39,23,68,230,37,7,119,63.48284676704718,128,55.321476,NA
1_2_LE07_039037_20150105,10001770,1,155.128052,384,0,2015-01-05T18:14:55Z,1,0,457,219,1,0,179,39,2,68,265,37,7,178,91,112,59.997425,NA
1_2_LE07_039037_20150121,10001770,0,152.397934,384,0,2015-01-21T18:14:55Z,1,0,561,216,1,0,281,39,9,68,370,37,7,273,137.76469471933333,107,58.031395,NA
1_2_LE07_039037_20150206,10001770,0,149.484726,326,0,2015-02-06T18:15:04Z,1,0,467,207,1,0,245,39,11,68,276,37,7,152,169.08738999270602,94,54.415665,NA
1_2_LE07_039037_20150222,10001770,17,146.554337,348,0,2015-02-22T18:15:10Z,1,0,497,194,1,0,268,39,25,68,253,37,7,151,114.43549099820387,162,49.490604,NA
1_2_LE07_039037_20150310,10001770,0,143.50116,295,0,2015-03-10T18:15:15Z,1,0,385,176,1,0,225,39,24,68,217,37,7,135,72.24778927798107,142,43.750698,NA
1_2_LE07_039037_20150326,10001770,0,140.031738,295,0,2015-03-26T18:15:25Z,1,0,402,156,1,0,328,39,17,68,310,37,7,234,33.39291100204221,169,37.7411,NA
1_2_LE07_039037_20150411,10001770,0,135.713837,NA,0,2015-04-11T18:15:34Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,32.032051,NA
1_2_LE07_039037_20150427,10001770,0,130.097046,630,0,2015-04-27T18:15:39Z,1,0,756,117,1,0,766,39,24,68,722,37,7,629,64.17357917312167,549,27.189762,NA
1_2_LE07_039037_20150513,10001770,18,123.2808,NA,0,2015-05-13T18:15:48Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,23.706306,NA
1_2_LE07_039037_20150529,10001770,0,116.485352,NA,1,2015-05-29T18:15:51Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,21.84507,NA
1_2_LE07_039037_20150614,10001770,0,111.877464,NA,1,2015-06-14T18:15:58Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,21.462685,NA
1_2_LE07_039037_20150630,10001770,47,111.050003,NA,1,2015-06-30T18:16:01Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,22.172028,NA
1_2_LE07_039037_20150716,10001770,0,114.213356,796,0,2015-07-16T18:16:06Z,1,0,967,102,1,0,1019,39,5,66,939,37,7,824,126.63648763290934,685,23.637436,NA
1_2_LE07_039037_20150801,10001770,29,120.517754,NA,0.5302705859451042,2015-08-01T18:16:09Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,25.742546,NA
1_2_LE07_039037_20150817,10001770,0,128.609131,NA,0,2015-08-17T18:16:13Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,28.568794,NA
1_2_LE07_039037_20150902,10001770,20,137.0961,NA,NA,2015-09-02T18:16:12Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,32.201874,NA
1_2_LE07_039037_20150918,10001770,0,144.847595,231,0,2015-09-18T18:16:19Z,1,0,289,152,1,0,261,39,21,68,208,37,7,130,34.16533098434496,99,36.610123,NA
1_2_LE07_039037_20151004,10001770,35,151.216309,NA,1,2015-10-04T18:16:21Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,41.558697,NA
1_2_LE07_039037_20151020,10001770,5,155.828995,NA,NA,2015-10-20T18:16:40Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,46.715641,NA
1_2_LE07_039037_20151105,10001770,2,158.619385,NA,0,2015-11-05T18:16:53Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,51.621128,NA
1_2_LE07_039037_20151121,10001770,0,159.685745,327,0,2015-11-21T18:17:10Z,1,0,456,211,1,0,260,39,26,68,256,37,7,126,90.50349792187411,134,55.775482,NA
1_2_LE07_039037_20151207,10001770,16,159.283112,344,0,2015-12-07T18:17:24Z,1,0,469,218,1,0,277,39,32,68,285,37,7,170,106.59641597369726,142,58.702782,NA
1_2_LE07_039037_20151223,10001770,10,157.723282,NA,NA,2015-12-23T18:17:39Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,60.022606,NA
1_2_LE07_039037_20160108,10001770,4,155.40329,378,0,2016-01-08T18:17:54Z,1,0,549,220,1,0,371,39,6,68,390,37,7,321,124.45135149482667,148,59.528168,NA
1_2_LE07_039037_20160124,10001770,0,152.678177,NA,NA,2016-01-24T18:18:06Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,57.216606,NA
1_2_LE07_039037_20160209,10001770,0,149.826996,570,0,2016-02-09T18:18:13Z,1,0,695,204,1,0,369,39,30,68,415,37,7,178,159.3579478895093,154,53.307957,NA
1_2_LE07_039037_20160225,10001770,0,146.95285,336,0,2016-02-25T18:18:16Z,1,0,477,190,1,0,259,39,25,68,282,37,7,148,114.7657509886987,112,48.182362,NA
1_2_LE07_039037_20160312,10001770,3,143.922195,381,0,2016-03-12T18:18:26Z,1,0,543,172,1,0,352,39,26,68,367,37,7,249,80.08941009563907,181,42.333675,NA
1_2_LE07_039037_20160413,10001770,0,136.012131,418,0,2016-04-13T18:18:37Z,1,0,566,130,1,0,440,39,25,68,446,37,7,350,47.13955451635068,294,30.675503,NA
1_2_LE07_039037_20160429,10001770,9,130.223907,NA,NA,2016-04-29T18:18:44Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,25.996681,NA
1_2_LE07_039037_20160515,10001770,5,123.249504,NA,0.9154521510096575,2016-05-15T18:18:46Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,22.747986,NA
1_2_LE07_039037_20160616,10001770,0,112.428787,NA,NA,2016-06-16T18:18:55Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,20.95311,NA
1_2_LE07_039037_20160702,10001770,0,112.280212,NA,0,2016-07-02T18:18:56Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,21.81163,NA
1_2_LE07_039037_20160718,10001770,0,116.098206,NA,0.9996873778819851,2016-07-18T18:18:56Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,23.409447,NA
1_2_LE07_039037_20160803,10001770,6,122.86911,NA,1,2016-08-03T18:18:59Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,25.668633,NA
1_2_LE07_039037_20160819,10001770,2,131.163513,NA,NA,2016-08-19T18:19:00Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,28.684685,NA
1_2_LE07_039037_20160904,10001770,0,139.588882,NA,0,2016-09-04T18:19:04Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,32.527218,NA
1_2_LE07_039037_20161006,10001770,0,152.994629,609,0,2016-10-06T18:19:07Z,1,0,685,171,1,0,601,39,30,68,550,37,7,252,94.56535071343811,182,42.211334,NA
1_2_LE07_039037_20161022,10001770,0,157.129929,328,0,2016-10-22T18:19:05Z,1,0,414,188,1,0,242,39,14,68,261,37,7,150,43.869297989852164,115,47.413174,NA
1_2_LE07_039037_20161107,10001770,1,159.456009,297,0,2016-11-07T18:18:58Z,1,0,437,202,1,0,271,39,19,68,262,37,7,167,69.09429904604879,128,52.270351,NA
1_2_LE07_039037_20161123,10001770,0,160.133026,308,0,2016-11-23T18:18:53Z,1,0,428,212,1,0,233,39,25,68,268,37,7,129,78.30631136760304,102,56.269001,NA
1_2_LE07_039037_20161225,10001770,4,157.602936,301,0,2016-12-25T18:18:44Z,1,0,453,222,1,0,181,39,17,68,222,37,7,105,86.8412224918295,74,59.99987,NA
1_2_LE07_039037_20170110,10001770,44,155.100021,NA,NA,2017-01-10T18:18:34Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,59.207962,NA
1_2_LE07_039037_20170126,10001770,1,152.269501,340,0,2017-01-26T18:18:23Z,1,0,475,213,1,0,194,39,27,68,229,37,7,128,104.9564414189814,100,56.626007,NA
1_2_LE07_039037_20170331,10001770,1,139.786621,512,0,2017-03-31T18:18:37Z,1,0,608,142,1,0,528,39,1,68,468,37,7,433,0,342,35.281013,NA
1_2_LE07_039037_20170416,10001770,30,135.146729,NA,1,2017-04-16T18:18:43Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,29.776134,NA
1_2_LE07_039037_20170502,10001770,0,129.087402,247,0,2017-05-02T18:18:49Z,1,0,362,109,1,0,314,39,26,68,221,37,7,174,70.09376644662889,151,25.317955,NA
1_2_LE07_039037_20170518,10001770,0,122.033508,803,0.6679953106682297,2017-05-18T18:18:52Z,1,0,976,99,1,0,914,39,6,68,898,37,7,799,65.9260949852181,688,22.347702,NA
1_2_LE07_039037_20170603,10001770,0,115.61882,NA,0.5113285726880015,2017-06-03T18:18:56Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,21.007355,NA
1_2_LE07_039037_20170619,10001770,0,112.090843,534,0,2017-06-19T18:19:00Z,1,0,692,92,1,0,757,39,13,68,598,37,7,445,144.89118545067458,377,21.041824,NA
1_2_LE07_039037_20170721,10001770,0,117.062981,NA,1,2017-07-21T18:19:01Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,23.765099,NA
1_2_LE07_039037_20170806,10001770,0,124.193573,505,0,2017-08-06T18:18:59Z,1,0,617,112,1,0,576,39,14,68,549,37,7,444,85.05763352226624,364,26.153492,NA
1_2_LE07_039037_20170822,10001770,4,132.596664,NA,0,2017-08-22T18:18:59Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,29.308628,NA
1_2_LE07_039037_20170907,10001770,4,140.912369,427,0,2017-09-07T18:18:58Z,1,0,499,137,1,0,526,39,3,68,405,37,7,290,61.51603223731378,203,33.289677,NA
1_2_LE07_039037_20170923,10001770,0,148.154404,271,0,2017-09-23T18:18:57Z,1,0,331,157,1,0,263,39,14,68,213,37,7,204,46.809045436687555,175,37.988152,NA
1_2_LE07_039037_20171009,10001770,0,153.778183,445,0,2017-10-09T18:18:59Z,1,0,563,174,1,0,488,39,7,68,471,37,7,412,24.91618603499775,305,43.126156,NA
1_2_LE07_039037_20171025,10001770,0,157.58812,246,0,2017-10-25T18:19:00Z,1,0,371,190,1,0,266,39,21,68,219,37,7,193,49.389515719822015,159,48.309071,NA
1_2_LE07_039037_20171110,10001770,10,159.623535,178,0,2017-11-10T18:18:58Z,1,0,301,204,1,0,214,39,21,68,168,37,7,120,30.964832660261624,95,53.050591,NA
1_2_LE07_039037_20171126,10001770,0,160.030792,195,0,2017-11-26T18:18:53Z,1,0,304,214,1,0,237,39,9,68,154,37,7,199,66.94239277630645,138,56.861122,NA
1_2_LE07_039037_20171212,10001770,0,159.090561,284,0,2017-12-12T18:18:45Z,1,0,344,218,1,0,210,39,3,68,173,37,7,138,29.393876913398138,108,59.288059,NA
1_2_LE07_039037_20171228,10001770,0,157.134857,297,0,2017-12-28T18:18:34Z,1,0,356,221,1,0,219,39,13,68,222,37,7,142,84.87868126063447,73,60.019367,NA
1_2_LE07_039037_20180113,10001770,9,154.558517,313,0,2018-01-13T18:18:21Z,1,0,432,218,1,0,287,39,19,68,294,37,7,209,61.96049138826125,182,58.908501,NA
1_2_LE07_039037_20180129,10001770,0,151.687897,249,0,2018-01-29T18:18:06Z,1,0,379,212,1,0,222,39,20,68,223,37,7,125,65.37728963485715,98,56.044407,NA
1_2_LE07_039037_20180302,10001770,0,145.717667,360,0,2018-03-02T18:17:43Z,1,0,504,184,1,0,262,39,25,68,283,37,7,187,70.92244778629681,153,46.312828,NA
1_2_LE07_039037_20180318,10001770,15,142.448135,NA,0,2018-03-18T18:17:31Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,40.388859,NA
1_2_LE07_039037_20180403,10001770,3,138.542862,428,0,2018-04-03T18:17:18Z,1,0,568,144,1,0,422,39,24,68,413,37,7,329,61.92769921897278,272,34.487087,NA
1_2_LE07_039037_20180419,10001770,29,133.492386,NA,0,2018-04-19T18:17:02Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,29.193863,NA
1_2_LE07_039037_20180505,10001770,0,127.056252,523,0,2018-05-05T18:16:44Z,1,0,676,108,1,0,648,39,20,68,603,37,7,524,84.80535065666558,444,25.04631,NA
1_2_LE07_039037_20180606,10001770,13,113.770187,NA,1,2018-06-06T18:16:13Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,21.453049,NA
1_2_LE07_039037_20180622,10001770,0,110.882484,497,0,2018-06-22T18:15:56Z,1,0,632,95,1,0,689,39,1,68,614,37,7,459,0,375,21.760666,NA
1_2_LE07_039037_20180708,10001770,16,112.054214,NA,1,2018-07-08T18:15:36Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,22.957191,NA
1_2_LE07_039037_20180724,10001770,0,116.85881,324,0,2018-07-24T18:15:20Z,1,0,441,107,1,0,477,39,9,68,388,37,7,346,15.322057045278774,295,24.815948,NA
1_2_LE07_039037_20180910,10001770,0,140.516296,304,0,2018-09-10T18:14:23Z,1,0,414,145,1,0,399,39,17,68,325,37,7,266,34.381837162135476,240,34.663174,NA
1_2_LE07_039037_20180926,10001770,0,147.486923,214,0,2018-09-26T18:14:01Z,1,0,267,162,1,0,226,39,18,68,183,37,7,171,28.68453362242102,102,39.397514,NA
1_2_LE07_039037_20181012,10001770,40,152.83168,NA,1,2018-10-12T18:13:37Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,44.523823,NA
1_2_LE07_039037_20181215,10001770,20,157.17775,299,0,2018-12-15T18:12:04Z,1,0,359,221,1,0,221,39,24,68,266,37,7,143,63.17298781036789,113,60.060165,NA
1_2_LE07_039037_20190116,10001770,47,152.279709,NA,1,2019-01-16T18:11:06Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,59.220249,NA
1_2_LE07_039037_20190201,10001770,6,149.223953,320,0,2019-02-01T18:10:35Z,1,0,453,212,1,0,263,39,22,68,255,37,7,161,72.46287165573169,101,56.17836,NA
1_2_LE07_039037_20190217,10001770,7,146.040253,323,0,2019-02-17T18:10:07Z,1,0,479,200,1,0,266,39,27,68,297,37,7,163,120.02314591592554,124,51.730885,NA
1_2_LE07_039037_20190305,10001770,0,142.718918,326,0,2019-03-05T18:09:37Z,1,0,489,184,1,0,256,39,27,68,247,37,7,147,128.1367368072713,113,46.325214,NA
1_2_LE07_039037_20190406,10001770,2,134.592545,384,0,2019-04-06T18:08:33Z,1,0,545,146,1,0,389,39,23,68,393,37,7,330,59.42741915520149,273,34.799408,NA
1_2_LE07_039037_20190422,10001770,5,128.989349,NA,1,2019-04-22T18:07:58Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,29.838215,NA
1_2_LE07_039037_20190508,10001770,8,122.181343,NA,0,2019-05-08T18:07:21Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,26.132465,NA
1_2_LE07_039037_20190524,10001770,1,115.147514,602.5,0.38527999999999996,2019-05-24T18:06:44Z,1,0,843,104,1,0,796.5,39,6,68,739,37,7,687.5,151.75574307272717,528,23.999336,NA
1_2_LE07_039037_20190609,10001770,2,109.738174,NA,0.9893697162467565,2019-06-09T18:06:10Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,23.406998,NA
1_2_LE07_039037_20190711,10001770,13,109.389221,NA,1,2019-07-11T18:04:58Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,7,NA,NA,NA,25.346657,NA
1_2_LE07_039037_20190727,10001770,6,114.369034,245,0,2019-07-27T18:04:20Z,1,0,335,117,1,0,285,39,18,68,242,37,7,212,22.349634736154123,159,27.289635,NA
1_2_LE07_039037_20190812,10001770,0,121.534492,439,0,2019-08-12T18:03:41Z,1,0,578,127,1,0,523,39,19,68,482,37,7,457,190.0268824837212,333,29.836006,NA
1_2_LE07_039037_20190828,10001770,0,129.642136,381,0,2019-08-28T18:03:00Z,1,0,573,139,1,0,512,39,7,68,526,37,7,440,46.04567386446487,354,33.084568,NA
2_LC08_038037_20130329,10001770,2.06,139.981232,324,0,2013-03-29T18:12:53Z,1,0,707,150,1,0,162,38,31,324,300,37,8,143,100.47763145335676,123,36.157566,NA
2_LC08_038037_20130422,10001770,0,132.862274,363,0,2013-04-22T18:11:58Z,1,0,649,120,1,0,216,38,31,324,367,37,8,199,92.15299679282289,173,28.047226,NA
2_LC08_038037_20130524,10001770,0,119.249687,313,0,2013-05-24T18:12:14Z,1,0,567,95,1,0,199,38,26,324,296,37,8,184,88.89679708822122,155,21.760643,NA
2_LC08_038037_20130609,10001770,0,113.699699,336,0,2013-06-09T18:12:12Z,1,0,589,91,1,0,230,38,28,324,314,37,8,205,104.14146089599004,183,20.982124,NA
2_LC08_038037_20130625,10001770,0,111.653534,282,0,2013-06-25T18:12:07Z,1,0,533,93,1,0,183,38,27,324,270,37,8,189,80.19189947083646,162,21.428383,NA
2_LC08_038037_20130727,10001770,4.35,119.299522,253,0,2013-07-27T18:12:10Z,1,0,409,106,1,0,194,38,26,324,205,37,8,145,62.41729439068354,118,24.669571,NA
2_LC08_038037_20130812,10001770,0,127.053543,243,0,2013-08-12T18:12:11Z,1,0,361,117,1,0,103,38,24,324,172,37,8,101,60.96304663938274,87,27.328346,NA
2_LC08_038037_20130828,10001770,7.28,135.558487,494,0,2013-08-28T18:12:14Z,1,0,599,130,1,0,400,38,26,324,403,37,8,246,95.10557820610289,194,30.781166,NA
2_LC08_038037_20130913,10001770,0,143.561356,314,0,2013-09-13T18:12:10Z,1,0,392,146,1,0,164,38,25,324,228,37,8,107,57.010118400157715,93,35.042042,NA
2_LC08_038037_20130929,10001770,0,150.254562,240,0,2013-09-29T18:12:04Z,1,0,357,164,1,0,97,38,25,324,190,37,8,92,47.13344460147167,82,39.931824,NA
2_LC08_038037_20131015,10001770,0.02,155.223907,313,0,2013-10-15T18:12:03Z,1,0,452,181,1,0,125,38,28,324,249,37,8,93,72.71098785673347,86,45.133343000000004,NA
2_LC08_038037_20131031,10001770,0.07,158.378799,328,0,2013-10-31T18:11:55Z,1,0,482,196,1,0,91,38,28,324,245,37,8,82,76.79627003856851,75,50.201267,NA
2_LC08_038037_20131116,10001770,5.28,159.790756,382,0,2013-11-16T18:11:52Z,1,0,548,208,1,0,140,38,29,324,273,37,8,123,107.95314304797148,94,54.649532,NA
2_LC08_038037_20131202,10001770,49.19,159.668289,NA,1,2013-12-02T18:11:48Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,8,NA,NA,NA,57.991394,NA
2_LC08_038037_20131218,10001770,47.13,158.308395,NA,1,2013-12-18T18:11:40Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,8,NA,NA,NA,59.82058,NA
2_LC08_038037_20140103,10001770,0.1,156.074753,349,0.5828057835091832,2014-01-03T18:11:33Z,1,0,486,221,1,0,66,38,12,324,179,37,8,87,115.13793056832121,73,59.875675,NA
2_LC08_038037_20140204,10001770,16.2,150.415283,693,0.29323954669792884,2014-02-04T18:11:12Z,1,0,939,208,1,0,528,38,22,324,612,37,8,517,70.39429975514007,468,54.649715,NA
2_LC08_038037_20140220,10001770,0.73,147.433914,394,0,2014-02-20T18:10:59Z,1,0,622,195,1,0,251,38,28,324,330,37,8,241,118.80776790381054,210,49.868298,NA
2_LC08_038037_20140308,10001770,0.07,144.332932,460,0,2014-03-08T18:10:45Z,1,0,662,178,1,0,130,38,31,324,334,37,8,122,159.9581565992903,118,44.223232,NA
2_LC08_038037_20140324,10001770,22.46,140.86145,345,0,2014-03-24T18:10:31Z,1,0,458,158,1,0,176,38,33,324,250,37,8,143,85.98517821322444,126,38.248909,NA
2_LC08_038037_20140425,10001770,13.32,130.972702,NA,1,2014-04-25T18:10:01Z,NA,NA,NA,NA,NA,NA,NA,38,0,NA,NA,37,8,NA,NA,NA,27.601711,NA
2_LC08_038037_20140511,10001770,0.32,124.096199,511,0,2014-05-11T18:09:46Z,1,0,647,104,1,0,565,38,23,324,558,37,8,481,34.06637577453916,406,24.012161,NA
2_LC08_038037_20140527,10001770,0,117.225151,389,0,2014-05-27T18:09:44Z,1,0,480,95,1,0,357,38,23,324,355,37,8,267,56.1519340498841,219,21.956795,NA
